-4.799929251107124628e+01 , 1.643463645588420174e+00 , -2.753525232090181518e+01
3.999925890454503197e+00 , 1.929294920660104884e+00 , 1.762110263872903815e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.150787435088903798e+00 , 2.852821712471550475e-01 , 7.859573166354789642e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.248756902557254023e+00 , 6.816721653209576459e-01 , 6.182301477324089189e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.534062471160944519e+00 , 1.033941679969179184e+00 , -1.797272255005363695e+00
1.829208786693039990e+00 , 1.213782471283719078e+00 , 1.206972790901368331e+00
1.136068032620095591e+00 , 1.458119130631500227e+00 , 1.049734045518951664e+00
2.595024128285427167e+00 , -7.600377703138078367e+00 , 1.985555368460052428e+00
0.000000000000000000e+00 , 8.720427587049759399e-01 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.839372804983690379e+00 , -1.529100442676912763e+01 , -6.923660596512545951e+00
2.463848666398518183e+00 , 1.649114072331893333e+00 , 1.592671764976088422e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.606044483492140351e+00 , -8.360196475447377651e+00 , -5.371111227338774441e+00
1.628342949072851376e+00 , 1.325190209320374901e+00 , 1.711893334495667496e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
6.671290476562501404e-01 , 3.397456805251570233e-01 , 5.883237345003489160e-01
2.437132465876149290e+00 , 1.787766441598545475e+00 , 1.699002454195544631e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.110397994818990597e+00 , -4.938847842653455444e+00 , -6.740256778040502716e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.349952822900726268e+00 , 1.701233713241695922e+00 , 5.436698509904204224e-01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-7.900315441733008015e+01 , -8.920010406929364422e+01 , -2.911256333981717237e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-5.597672302612395612e+01 , -7.204981767680075677e+01 , 1.321967471378798553e+00
2.332162837940837896e+00 , 1.590854940719266697e+00 , 1.995418524749511091e+00
-7.943014080564502422e+00 , 1.958008159258248781e+00 , 1.092603357597916602e-01
1.831201102812751946e+00 , 1.319130271714368252e+00 , 1.069162815170543901e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.041729654353172219e+00 , 2.262629666137637052e+00 , 1.549498874101453705e+00
1.671022581246077499e+00 , 1.474435317165303960e+00 , 1.359132734388213803e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.736112072981876864e+00 , 7.335552158286642310e-01 , 1.662257472382377532e+00
-1.022283378549244048e+02 , -1.088118920355347257e+02 , -1.493344413023478978e+00
1.916075939170291731e+00 , 1.579037914945186971e+00 , 7.561752322405836946e-01
1.072776962866731854e+00 , 1.332601869743491818e+00 , 1.056509379012633643e+00
8.135543761102330684e-01 , 4.700155603661989590e-01 , -3.356195380796860306e-01
2.743044011014148076e+00 , 1.999571231357314627e+00 , -4.760030155608075120e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.337500000000000133e-01 , 2.099281250000000210e-01 , 5.000000000000000278e-02
2.025953283614412292e+00 , -5.296217280183899589e+01 , -4.998748501564881508e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.514704228209474257e+00 , 3.141837817626429996e-01 , 1.995740526897840095e-01
0.000000000000000000e+00 , 1.648241884869868557e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.991416910856897360e+01 , -2.069763298301601395e+01 , -5.047959955550113875e+01
1.954126594125984884e+00 , 1.610059947230853883e+00 , 1.312534329353325813e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.791654086188775974e+00 , 2.526774418682098400e+00 , -1.112500000000000294e-01
1.873032986732050320e+00 , 1.458052968099972535e+00 , 1.436824794620711110e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-3.681862675522020112e+01 , -3.942823193601007148e+01 , -3.038929742705643200e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.305906258511220663e+00 , 3.734614772558154105e-01 , -2.279442240471178494e+00
7.587487538916819485e-01 , -4.263732196454138546e+01 , 0.000000000000000000e+00
3.537462029133913166e+00 , 3.215252995710361716e+00 , 3.214400100754725376e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-4.695400388581055751e+01 , -2.963358149493021676e-01 , -4.747768775016532317e+01
-4.074406876589107274e-01 , 8.913994538895001485e-01 , -3.174833638750803821e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.285874783176272018e+00 , 2.085930601697634224e+00 , 2.205030172580506598e+00
-2.117952255680621576e+01 , 7.702696894399270189e-01 , -1.310130146955668984e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
3.524320189605640419e+00 , -5.162084752599177762e+00 , 1.970897728858852949e+00
1.889906020728006286e+00 , 9.886432826493501969e-01 , 1.093596735707594414e+00
1.880014527057865426e+00 , 0.000000000000000000e+00 , 5.000000000000000278e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-1.060503010299022719e+02 , -9.665334461101014085e+01 , -1.910259948794188034e+01
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-6.038892182560294586e+00 , 2.097645396963576103e-01 , -1.511916901646828681e-02
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
3.401036997568958054e+00 , 2.958479082890824063e+00 , 2.739200649922462372e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.000000000000000111e-01 , 3.002324120963830167e-01 , 0.000000000000000000e+00
-4.860351297671314086e+01 , 1.582136618501698511e+00 , -2.132711817922139019e+01
-4.798430671988008811e+01 , 1.806229927738369101e+00 , -4.873438615902647086e+01
3.142354569411427878e+00 , 2.301087847218098226e+00 , 2.451209330571324951e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-2.743888414121938180e+00 , -6.638600458119502612e+00 , 2.220974778678534545e+00
-2.339569557421824797e+01 , 2.767782757217413514e-01 , -9.406269524614259581e+00
2.839407348903793427e+00 , 2.365903724504160976e+00 , 2.120361456700551983e+00
2.872937074296006976e+00 , 2.181444093747805013e+00 , 2.205544147734404881e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.020403607539825064e+00 , -6.123099030310413804e-03 , 6.631084427151766603e-01
-5.300660277418090516e+01 , -5.461511168162898855e+01 , 8.851788504632434051e-01
1.077554049327562602e+00 , 8.709636899058026405e-01 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.799748316511943003e+00 , 1.278726409696970823e+00 , 1.364023063000878944e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
1.573862074267116107e+00 , 6.339996698866254832e-01 , 3.220948344058597312e-01
1.813855269342739884e+00 , 1.728179620660799998e+00 , 1.526362545664144310e+00
-1.092061098668095864e+00 , -1.088929674965661576e+01 , -7.553409801418579761e+00
1.501297539064132325e+00 , 1.412123201892363067e+00 , 1.222356224730407614e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.224261351148630883e+00 , 1.348956500927339874e+00 , 1.346707125039281472e+00
1.895412868188474764e+00 , 1.105051383887005079e+00 , 1.192772806374460703e+00
-1.742768893169275080e+00 , 1.028672270337924077e+00 , -1.757340304422441601e+00
2.000000000000000111e-01 , 0.000000000000000000e+00 , -7.873068225706563616e+00
7.140637093714077288e-01 , -1.777689652204385462e+00 , 1.615037440639576216e+00
6.541223808226139802e-01 , 1.724087224347377323e-01 , 2.084363900268570435e-01
3.623415709554349995e+00 , 2.450955015348172061e+00 , 2.320244264658954503e+00
2.401903343773852839e+00 , 1.603529563136027569e+00 , 1.503709223053704136e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.698499712335649114e+00 , 9.437878949011343499e-01 , 1.117319146764328641e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
2.615500180841260125e+00 , 2.294387773198178326e+00 , 2.228045977714506076e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
0.000000000000000000e+00 , 0.000000000000000000e+00 , 0.000000000000000000e+00
-8.914538322579140583e+00 , -3.286785750420436192e-01 , 6.623589743527402707e-01
